nct_id,brief_title,overall_status,phase,start_date,completion_date,enrollment,sponsor_name,lead_or_collaborator,start_year,who_gap_period,condition,status_clean,enrollment_capped,sponsor_category,duration_months
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,multi drug resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,multi drug resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,multi drug resistant tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,rifampicin resistant tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,multi drug resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,multi drug resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,multi drug resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,multi drug resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,multi drug resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,multi drug resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,multi drug resistant tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,multi drug resistant tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,pre-xdr-tb,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Regents of the University of California,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,University of Cape Town,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Perinatal HIV Research Unit of the University of the Witswatersrand,collaborator,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Academic/Research,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Industry,55.8
NCT04062201,"Building Evidence for Advancing New Treatment for Rifampicin Resistant Tuberculosis (RR-TB) Comparing a Short Course of Treatment (Containing Bedaquiline, Delamanid and Linezolid) With the Current South African Standard of Care",COMPLETED,Phase 3,2019-08-22,2024-04-15,402.0,Wits Health Consortium (Pty) Ltd,lead,2019.0,Post-WHO GAP,tuberculosis,Completed,402.0,Industry,55.8
NCT03942354,Patient-reported Experiences and Quality of Life Outcomes in the TB-PRACTECAL Clinical Trial,COMPLETED,,2019-09-01,2022-05-10,137.0,Wits Health Consortium (Pty) Ltd,collaborator,2019.0,Post-WHO GAP,multidrug resistant tuberculosis,Completed,137.0,Industry,32.3
NCT03942354,Patient-reported Experiences and Quality of Life Outcomes in the TB-PRACTECAL Clinical Trial,COMPLETED,,2019-09-01,2022-05-10,137.0,"Ministry of Health, Republic of Uzbekistan",collaborator,2019.0,Post-WHO GAP,multidrug resistant tuberculosis,Completed,137.0,Government,32.3
